Id,ItemTypeId,SubTypeId,Sku,Name,Description,IsTradeable,UoMId,Quantity,PendingDelivery,PendingReceival,Virtual,MinimumQuantity,CustomerQuantity,CustomerVirtual,SellingPrice,PriceList,CurrencyId,PriceMutationId,AvgPrice,CustomerAvgPrice,IsDeleted,CreatedAt,UpdatedAt,DeletedAt,RollNo,ContactId,MachineId,AdhesiveId,Adhesive2Id,RollBlanketItemId,LeftBarItemId,RightBarItemId,AC,AR,thickness,KS,IsBarRequired,HasLeftBar,HasRightBar,CroppingType,LeftOverAC,LeftOverAR,Special,ApplicationCase
1168,5,,BLK217,"Vulcan Eco - Roland Favorit - Uk. 750/700/1.96 mm, Bar -+-",,True,8,0,0,0,0,0,0,0,851000,66.71,2,1168,0,0,False,2014-12-19 09:01:08,2015-01-09 14:17:15,,,1,243,,,841,,,750,700,1.96,1,False,False,False,Normal,0,0,0,Both
1169,5,,BLK218,"Vulcan Eco - Ryobi 524 HX - Uk. 540/445/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,519000,40.71,2,1169,0,0,False,2014-12-19 09:01:09,2015-01-09 14:25:21,,,1,244,453,453,841,929,929,540,445,1.96,1,True,True,True,Normal,10,15,0,Both
1170,5,,BLK219,"Vulcan Eco - Ryobi 750 - Uk. 790/665/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,870000,68.2,2,1170,0,0,False,2014-12-19 09:01:09,2015-01-09 14:29:00,,,1,218,453,453,841,119,119,790,665,1.96,1,True,True,True,Normal,10,25,0,Both
1171,5,,BLK220,"Vulcan Eco - Ryobi 750 - Uk. 792/662/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,969000,76,2,1171,0,0,False,2014-12-19 09:01:10,2015-01-09 14:31:23,,,1,218,451,451,841,120,120,792,662,1.96,1,True,True,True,Normal,7,12,0,Both
1172,5,,BLK221,"Vulcan Eco - Ryobi 920 - Uk. 941/681/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,1013000,79.42,2,1172,0,0,False,2014-12-19 09:01:10,2015-01-09 14:35:01,,,1,104,451,451,841,942,942,941,681,1.96,1,True,True,True,Normal,10,12,0,Both
1173,5,,BLK222,"Vulcan Eco - Ryobi 920 - Uk. 941/681/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,1013000,79.42,2,1173,0,0,False,2014-12-19 09:01:10,2015-01-09 14:39:43,,,1,104,451,451,841,943,943,941,681,1.96,1,True,True,True,Normal,3,12,0,Both
1174,5,,BLK223,"Vulcan Eco - Ryobi 924 - Uk. 941/681/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,1013000,79.42,2,1174,0,0,False,2014-12-19 09:01:11,2015-01-09 14:40:45,,,1,105,453,453,841,124,124,941,681,1.96,1,True,True,True,Normal,10,12,0,Both
1175,5,,BLK224,"Vulcan Eco - Sakurai 472 - Uk. 782/792/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,1133000,88.86,2,1175,0,0,False,2014-12-19 09:01:11,2015-01-09 14:46:21,,,1,245,453,453,841,944,944,782,792,1.96,1,True,True,True,Normal,0,0,0,Both
1176,5,,BLK225,"Vulcan Eco - Shinohara 52 - Uk. 518/513/1.96 mm, Bar 531108+531108",,True,8,0,0,0,0,0,0,0,506000,39.65,2,1176,0,0,False,2014-12-19 09:01:12,2015-01-09 14:51:22,,,1,219,451,451,841,945,945,518,513,1.96,1,True,True,True,Normal,0,0,0,Both
1177,5,,BLK226,"Vulcan Eco - Shinohara 66 - Uk. 672/651/1.96 mm, Bar 531108+531108",,True,8,0,0,0,0,0,0,0,876000,68.72,2,1177,0,0,False,2014-12-19 09:01:12,2015-01-09 14:55:23,,,1,246,451,451,841,181,181,672,651,1.96,1,True,True,True,Normal,8.5,70,0,Both
1178,5,,BLK228,"Vulcan Kart One - Heidelberg SM CD 102 - Uk. 1052/840/1.96 mm, Bar 551508+551508",,True,8,0,0,0,0,0,0,0,2080000,163.15,2,1178,0,0,False,2014-12-19 09:01:13,2015-01-09 15:01:19,,,1,162,452,452,841,243,243,1052,840,1.96,1,True,True,True,Special,6.5,30,0,Both
1179,5,,BLK229,"Vulcan Kart One - Heidelberg XL 105 - Uk. 1077/885/1.96 mm, Bar 551510H+551510H",,True,8,0,0,0,0,0,0,0,2947000,231.13,2,1179,0,0,False,2014-12-19 09:01:13,2015-04-27 21:12:09,,,1,18,452,452,873,915,915,1077,885,1.96,1,True,True,True,Normal,12,60,0,Both
1180,5,,BLK230,"Vulcan Kart One - KBA Planeta v142 - Uk. 1450/1375/1.96 mm, Bar 50337+50337",,True,8,0,0,0,0,0,0,0,4595000,360.38,2,1180,0,0,False,2014-12-19 09:01:13,2015-01-09 15:21:22,,,1,248,453,454,841,152,152,1450,1375,1.96,1,True,True,True,Normal,16,75,0,Both
1181,5,,BLK231,"Vulcan Kart One - Komori L28 - Uk. 845/767/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,1795000,140.78,2,1181,0,0,False,2014-12-19 09:01:14,2015-01-09 15:25:40,,,1,249,453,453,841,946,946,845,767,1.96,1,True,True,True,Normal,0,0,0,Both
1182,5,,BLK232,"Vulcan Kart One - Mitsubishi D3 - Uk. 1035/920/1.96 mm, Bar 50326+50326",,True,8,0,0,0,0,0,0,0,2247000,176.2,2,1182,0,0,False,2014-12-19 09:01:14,2015-01-09 15:29:53,,,1,120,451,451,841,146,146,1035,920,1.96,1,True,True,True,Normal,0,0,0,Both
1183,5,,BLK233,"Vulcan Kart One - Roland 700 - Uk. 1060/910/1.96 mm, Bar 50358+50358",,True,8,0,0,0,0,0,0,0,2228000,174.73,2,1183,0,0,False,2014-12-19 09:01:15,2015-01-09 15:33:13,,,1,164,454,454,841,171,171,1060,910,1.96,1,True,True,True,Normal,8,22,0,Both
1184,5,,BLK234,"Vulcan Royal Web - Common - Uk. 873/1213/1.94 mm, Bar 50126+50126",,True,8,0,0,0,0,0,0,0,2794000,219.12,2,1184,0,0,False,2014-12-19 09:01:15,2015-01-09 15:35:24,,,1,250,454,454,841,98,98,873,1213,1.94,1,True,True,True,Special,4,22,12,Both
1185,5,,BLK235,"Vulcan Royal Web - Common - Uk. 889/1214/1.96 mm, Bar 50126+50126",,True,8,0,0,0,0,0,0,0,2798000,219.48,2,1185,0,0,False,2014-12-19 09:01:16,2015-01-09 15:37:22,,,1,250,454,454,841,100,100,889,1214,1.96,1,True,True,True,Normal,0,0,0,Both
1186,5,,BLK236,"Vulcan Royal Web - Goss HT (New) - Uk. 838/1213/1.95 mm, Bar 50126+50126",,True,8,0,0,0,0,0,0,0,2508000,196.68,2,1186,0,0,True,2014-12-19 09:01:16,2015-01-09 15:47:12,2015-01-21 06:04:19,,1,251,454,454,841,96,96,838,1213,1.95,1,True,True,True,Special,5,32,12,Both
1187,5,,BLK237,"Vulcan Royal Web - Goss HT (New) - Uk. 838/1213/1.96 mm, Bar 50126+50126",,True,8,0,0,0,0,0,0,0,2508000,196.68,2,1187,0,0,True,2014-12-19 09:01:16,2015-01-09 15:49:34,2015-01-21 06:04:24,,1,251,454,454,841,96,96,838,1213,1.96,1,True,True,True,Special,5,32,12,Both
1188,5,,BLK238,"Vulcan Royal Web - Goss HT (New) - Uk. 838/1213/1.97 mm, Bar 50126+50126",,True,8,0,0,0,0,0,0,0,2508000,196.68,2,1188,0,0,True,2014-12-19 09:01:17,2015-01-09 15:54:11,2015-01-21 06:04:31,,1,251,454,454,841,96,96,838,1213,1.97,1,True,True,True,Special,5,32,12,Both
1189,5,,BLK239,"Vulcan Royal Web - Goss HT (New) - Uk. 838/1213/1.98 mm, Bar 50126+50126",,True,8,0,0,0,0,0,0,0,2508000,196.68,2,1189,0,0,True,2014-12-19 09:01:17,2015-01-09 15:56:03,2015-01-21 06:04:12,,1,251,454,454,841,96,96,838,1213,1.98,1,True,True,True,Special,5,32,12,Both
1190,5,,BLK240,"Vulcan Royal Web - MAN Uniset - Uk. 980/1115/1.96 mm, Bar 551251108+551251108",,True,8,0,0,0,0,0,0,0,0,0,2,1190,0,0,False,2014-12-19 09:01:18,2014-12-19 09:01:18,,,1,175,453,454,841,240,240,980,1115,1.96,1,True,True,True,Normal,0,0,0,Both
1191,5,,BLK241,"Vulcan Royal Web - Manugraph Cityline - Uk. 935/611/1.96 mm, Bar 551251108+551251108",,True,8,0,0,0,0,0,0,0,1475000,115.71,2,1191,0,0,False,2014-12-19 09:01:18,2015-01-09 16:10:43,,,1,202,453,453,841,238,238,935,611,1.96,1,True,True,True,Normal,2.5,20,0,Both
1192,5,,BLK242,"Vulcan UV 4 Ply - Crabtree - Uk. 1215/1095/1.96 mm, Bar 50145+50145",,True,8,0,0,0,0,0,0,0,3386000,265.57,2,1192,0,0,False,2014-12-19 09:01:18,2015-01-09 16:14:40,,,1,252,453,453,841,947,947,1215,1095,1.96,1,True,True,True,Normal,0,0,0,Both
1193,5,,BLK243,"Vulcan UV 4 Ply - Heidelberg SM CD 102 - Uk. 1048/800/1.96 mm, Bar 551508+551508",,True,8,0,20,0,0,0,0,0,1744000,136.8,2,1193,0,0,False,2014-12-19 09:01:19,2015-04-27 22:01:09,,,1,162,452,452,875,243,243,1048,800,1.96,1,True,True,True,Special,4.5,30,0,Both
1194,5,,BLK244,"Vulcan UV 4 Ply - KBA Metalstar - Uk. 1220/1275/1.96 mm, Bar 50326+50326",,True,8,0,0,0,0,0,0,0,3123000,244.95,2,1194,0,0,False,2014-12-19 09:01:19,2015-01-09 16:23:13,,,1,35,453,453,841,149,149,1220,1275,1.96,1,True,True,True,Normal,0,0,0,Both
1195,5,,BLK245,"Vulcan UV 4 Ply - Ryobi 526 - Uk. 541/437/1.96 mm, Bar 50308+50308",,True,8,0,0,0,0,0,0,0,601000,47.15,2,1195,0,0,False,2014-12-19 09:01:20,2015-01-09 16:28:02,,,1,253,453,453,841,929,929,541,437,1.96,1,True,True,True,Normal,10,15,0,Both
1196,5,,BLK246,Vulcan 714 Master - Heidelberg GTO 52 - Uk. 520 x 450 x 1.96 mm,,True,8,0,0,0,0,0,0,0,862000,67.59,2,1196,0,0,False,2014-12-19 09:01:20,2015-01-09 16:41:57,,,1,7,,,841,,,520,450,1.96,1,False,False,False,Normal,0,0,0,Both
1197,5,,BLK247,"Vulcan 715 Master - Heidelberg GTO 52 - Uk. 520 x 450 x 1,71 mm",,True,8,11,0,0,0,0,0,0,797000,62.53,2,1197,231585.18,0,False,2014-12-19 09:01:20,2015-01-23 08:45:23,,,1,7,,,841,,,520,450,1.71,1,False,False,False,Normal,0,0,0,Both
1198,5,,BLK248,"Vulcan 714 Master - Muller Martini - Uk. 525 x 652 x 1.96 mm, Bar 511205+511810",,True,8,0,0,0,0,0,0,0,1005000,78.86,2,1198,0,0,False,2014-12-19 09:01:21,2015-01-12 13:47:15,,,1,138,,,841,,,525,652,1.96,1,False,False,False,Normal,0,0,0,Both
1199,5,,BLK249,Vulcan 718 Master - Solna D225 - Uk. 650 x 570 x 1.96 mm,,True,8,0,0,0,0,0,0,0,795000,62.36,2,1199,0,0,False,2014-12-19 09:01:21,2015-01-12 13:48:50,,,1,106,,,841,,,650,570,1.96,1,False,False,False,Normal,0,0,0,Both
1200,5,,BLK250,Vulcan 716 Master - KBA SuperSimultan - Uk. 850 x 1050 x 1.71 mm,,True,8,0,0,0,0,0,0,0,0,0,2,1200,0,0,False,2014-12-19 09:01:22,2014-12-22 12:51:13,,,1,254,,,841,,,850,1050,1.71,1,False,False,False,Normal,0,0,0,Both
1201,5,,BLK251,"Vulcan 714 Master - Manugraph - Uk. 870 x 633 x 1.96 mm, Bar 50126",,True,8,6,0,0,0,0,0,0,1329000,104.25,2,1201,631182.89,0,False,2014-12-19 09:01:22,2015-01-23 08:45:23,,,1,158,,,841,,,870,633,1.96,1,False,False,False,Normal,0,0,0,Both
1202,5,,BLK252,"Vulcan 714 Master - Global - Uk. 885 x 625 x 1.71 mm, Bar 551208",,True,8,0,0,0,0,0,0,0,1210000,94.87,2,1202,0,0,False,2014-12-19 09:01:22,2015-01-12 13:54:09,,,1,131,,,841,,,885,625,1.71,1,False,False,False,Normal,0,0,0,Both
1203,5,,BLK253,"Vulcan 714 Master - Raghbeer Fast Gemini - Uk. 885 x 633 x 1.71 mm, Bar 541208+531908",,True,8,0,0,0,0,0,0,0,1250000,98.05,2,1203,0,0,False,2014-12-19 09:01:23,2015-01-12 14:04:54,,,1,176,,,841,,,885,633,1.71,1,False,False,False,Normal,0,0,0,Both
1204,5,,BLK254,"Vulcan 714 Master - Web Master - Uk. 889 x 590 x 1.71 mm, Bar 50126",,True,8,38,0,0,0,0,0,0,1167000,91.56,2,1204,554283.22,0,False,2014-12-19 09:01:23,2015-01-23 08:45:47,,,1,255,,,841,,,889,590,1.71,1,False,False,False,Normal,0,0,0,Both
1205,5,,BLK255,"Vulcan 714 Master - Goss Magnum  - Uk. 889 x 636 x 1,71 mm, Bar 50122+511205",,True,8,0,0,0,0,0,0,0,1246000,97.72,2,1205,0,0,False,2014-12-19 09:01:24,2015-01-12 14:08:44,,,1,82,,,841,,,889,636,1.71,1,False,False,False,Normal,0,0,0,Both
1206,5,,BLK256,"Vulcan 714 Master - Rockwell - Uk. 889 x 600 x 1.71 mm, Bar 531108+50308",,True,8,0,0,0,0,0,0,0,1168000,91.61,2,1206,0,0,False,2014-12-19 09:01:24,2015-01-12 14:11:36,,,1,256,,,841,,,889,600,1.71,1,False,False,False,Normal,0,0,0,Both
1207,5,,BLK257,"Vulcan 714 Master - Orient - Uk. 889 x 610 x 1.71 mm, Bar 50126",,True,8,5,0,0,0,0,0,0,1202000,94.25,2,1207,591639.8,0,False,2014-12-19 09:01:24,2015-01-23 08:45:24,,,1,205,,,841,,,889,610,1.71,1,False,False,False,Normal,0,0,0,Both
1208,5,,BLK258,"Vulcan 714 Master - Goss Commercial 150 - Uk. 889 x 596 x 1.96 mm, Bar 50308+531108",,True,8,0,0,0,0,0,0,0,1347000,105.64,2,1208,0,0,False,2014-12-19 09:01:25,2015-01-12 14:23:15,,,1,257,,,841,,,889,596,1.96,1,False,False,False,Normal,0,0,0,Both
1209,5,,BLK259,"Vulcan 714 Master - DGM 430 - Uk. 890 x 637 x 1.71 mm, Bar 531908+541208",,True,8,20,0,0,0,0,0,0,1256000,98.65,2,1209,597309.69,0,False,2014-12-19 09:01:25,2015-01-23 08:45:24,,,1,122,,,841,,,890,637,1.71,1,False,False,False,Normal,0,0,0,Both
1210,5,,BLK260,"Vulcan 714 Master - G.Community/Pressline 30 - Uk. 890 x 625 x 1.71 mm, Bar 50126",,True,8,41,28,0,0,0,0,0,1228000,96.28,2,1210,0,0,False,2014-12-19 09:01:26,2015-02-17 20:22:30,,,1,258,,,841,,,890,625,1.71,1,False,False,False,Normal,0,0,0,Both
1211,5,,BLK261,"Vulcan 714 Master - Goss Community  - Uk. 890 x 625 x 1.96 mm, Bar 50126",,True,8,78,20,0,0,0,0,0,1317000,103.31,2,1211,0,0,False,2014-12-19 09:01:26,2015-05-05 21:40:02,,,1,78,454,454,865,100,100,890,625,1.96,1,True,True,True,Normal,0,0,0,Both
1212,5,,BLK262,"Vulcan 714 Master - Goss Community  - Uk. 890 x 595 x 1,71 mm, Bar 50126",,True,8,13,0,0,0,0,0,0,1176000,92.24,2,1212,558538.52,0,False,2014-12-19 09:01:26,2015-01-23 08:45:47,,,1,78,,,841,,,890,595,1.71,1,False,False,False,Normal,0,0,0,Both
1213,5,,BLK263,"Vulcan 714 Master - Goss Magnum  - Uk. 890 x 636 x 1,71 mm, Bar 50122+531208",,True,8,33,0,0,0,0,0,0,1236000,96.94,2,1213,598669.29,0,False,2014-12-19 09:01:27,2015-01-23 08:45:24,,,1,82,,,841,,,890,636,1.71,1,False,False,False,Normal,0,0,0,Both
1214,5,,BLK264,"Vulcan 714 Master - Goss Magnum  - Uk. 890 x 636 x 1,71 mm, Bar 541210+511205",,True,8,33,0,0,0,0,0,0,1261000,98.88,2,1214,0,0,False,2014-12-19 09:01:27,2015-05-05 22:27:12,,,1,82,453,451,864,213,173,890,636,1.71,1,True,True,True,Normal,0,0,0,Both
1215,5,,BLK265,"Vulcan 714 Master - Goss Community - Uk. 890 x 625 x 1.96 mm, Bar 541508",,True,8,11,0,0,0,0,0,0,1344000,105.39,2,1215,638114.24,0,False,2014-12-19 09:01:27,2015-01-23 08:45:24,,,1,78,,,841,,,890,625,1.96,1,False,False,False,Normal,0,0,0,Both
1216,5,,BLK266,"Vulcan 714 Master - Tenzor - Uk. 890 x 626 x 1.96 mm, Bar 541510",,True,8,8,10,0,0,0,0,0,1357000,106.4,2,1216,644252.42,0,False,2014-12-19 09:01:28,2015-05-04 22:11:45,,,1,170,454,454,865,220,220,890,626,1.96,1,True,True,True,Normal,0,0,0,Both
1217,5,,BLK267,"Vulcan 714 Master - MAN Uniman 2/2  - Uk. 890 x 1190 x 1.96 mm, Bar 541508 (50126)",,True,8,5,0,0,0,0,0,0,0,0,2,1217,1137367.46,0,False,2014-12-19 09:01:28,2015-02-05 21:40:32,,,1,200,,,841,,,890,1190,1.96,1,False,False,False,Normal,0,0,0,Both
1218,5,,BLK268,"Vulcan 714 Master - Tenzor  - Uk. 890 x 625 x 1.96 mm, Bar 551510",,True,8,34,0,0,0,0,0,0,1302000,102.09,2,1218,618102.78,0,False,2014-12-19 09:01:29,2015-01-23 08:45:25,,,1,170,,,841,,,890,625,1.96,1,False,False,False,Normal,0,0,0,Both
1219,5,,BLK269,"Vulcan 714 Master - Goss Community - Uk. 890 x 625 x 1,96 mm, Bar 551508",,True,8,15,0,0,0,0,0,0,1305000,102.37,2,1219,619842.91,0,False,2014-12-19 09:01:29,2015-01-23 08:45:25,,,1,78,,,841,,,890,625,1.96,1,False,False,False,Normal,0,0,0,Both
1220,5,,BLK270,"Vulcan 714 Master - Goss Community - Uk. 890 x 625 x 1,96 mm, Bar 50126",,True,8,1,5,0,0,0,0,0,1317000,103.31,2,1220,625498.32,0,False,2014-12-19 09:01:29,2015-02-22 17:40:26,,,1,78,,,841,,,890,625,1.96,1,False,False,False,Normal,0,0,0,Both
1221,5,,BLK271,"Vulcan 714 Master - Tenzor   - Uk. 892 x 597 x 1,96 mm, Bar 50126",,True,8,9,0,0,0,0,0,0,1265000,99.24,2,1221,600895.02,0,False,2014-12-19 09:01:30,2015-01-23 08:45:25,,,1,170,,,841,,,892,597,1.96,1,False,False,False,Normal,0,0,0,Both
1222,5,,BLK272,"Vulcan 717 Master - News web - Uk. 892 x 626 x 1,96 mm",,True,8,0,0,0,0,0,0,0,1189000,93.28,2,1222,0,0,False,2014-12-19 09:01:30,2015-01-12 14:59:01,,,1,141,,,841,,,892,626,1.96,1,False,False,False,Normal,0,0,0,Both
1223,5,,BLK273,"Vulcan 714 Master - Goss Community  - Uk. 895 x 626 x 1.96 mm, Bar 50126",,True,8,0,0,0,0,0,0,0,1320000,103.51,2,1223,0,0,False,2014-12-19 09:01:31,2015-01-12 15:03:37,,,1,78,,,841,,,895,626,1.96,1,False,False,False,Normal,0,0,0,Both
1224,5,,BLK274,"Vulcan 714 Master - Goss Universal 45 - Uk. 910 x 626 x 1.71 mm, Bar 50347+531108",,True,8,30,0,0,0,0,0,0,1210000,94.88,2,1224,574465.5,0,False,2014-12-19 09:01:31,2015-05-11 22:24:05,,,1,87,454,453,864,161,184,910,626,1.71,1,True,True,True,Normal,0,0,0,Both
1225,5,,BLK275,"Vulcan 714 Master - Toshiba - Uk. 910  x 605 x 1,71 mm, Bar 531108+50110",,True,8,4,0,0,0,0,0,0,1210000,94.84,2,1225,574255.6,0,False,2014-12-19 09:01:31,2015-01-23 08:45:25,,,1,209,,,841,,,910,605,1.71,1,False,False,False,Normal,0,0,0,Both
1226,5,,BLK276,"jangan dipakai - Vulcan 714 Master - Global - Uk. 914 x 628 x 1.71 mm, Bar 551208",,True,8,0,47,0,0,0,0,0,1218000,95.56,2,1226,0,0,False,2014-12-19 09:01:32,2015-05-26 16:51:34,,,1,131,,,841,,,914,628,1.71,1,False,False,False,Normal,0,0,0,Both
1227,5,,BLK277,"Vulcan 714 Master - Goss Universal 35 - Uk. 914 x 628 x 1.71 mm, Bar 50347+531108",,True,8,0,10,0,0,0,0,0,1214000,95.19,2,1227,576340.87,0,False,2014-12-19 09:01:32,2015-04-27 21:19:58,,,1,86,454,453,864,162,185,914,628,1.71,1,True,True,True,Normal,0,0,0,Both
1228,5,,BLK278,"jangan pakai -  Vulcan 714 Master - Goss Suburban - Uk. 915 x 630 x 1.96 mm, Bar 50126",,True,8,0,0,0,0,0,0,0,1330000,104.32,2,1228,0,0,False,2014-12-19 09:01:33,2015-04-06 22:25:50,,,1,84,,,841,,,915,630,1.96,1,False,False,False,Normal,0,0,0,Both
1229,5,,BLK279,"Vulcan 714 Master - MAN Uniman 2/2  - Uk. 917 x 1210 x 1.96 mm, Bar 50126",,True,8,8,0,0,0,0,0,0,2410000,188.99,2,1229,1144293.3,0,False,2014-12-19 09:01:33,2015-01-23 08:45:25,,,1,200,,,841,,,917,1210,1.96,1,False,False,False,Normal,0,0,0,Both
1230,5,,BLK280,"Vulcan 714 Master - MAN Uniman 2/2  - Uk. 917 x 1210 x 1,96 mm, Bar 50126",,True,8,21,7,0,0,0,0,0,2410000,188.99,2,1230,1144293.3,0,False,2014-12-19 09:01:34,2015-05-05 20:08:56,,,1,200,454,454,865,102,102,917,1210,1.96,1,True,True,True,Normal,0,0,0,Both
1231,5,,BLK281,"Vulcan 714 Master - Goss WS-C200/300 - Uk. 920 x 690 x 1.96 mm, Bar 50308",,True,8,0,0,0,0,0,0,0,1428000,112.02,2,1231,0,0,False,2014-12-19 09:01:34,2015-04-27 22:08:25,,,1,190,453,453,865,124,124,920,690,1.96,1,True,True,True,Normal,0,0,0,Both
1232,5,,BLK282,"Vulcan 714 Master - Goss Universal 35 - Uk. 920 x 603 x 1.71 mm, Bar 551108",,True,8,12,0,0,0,0,0,0,1210000,94.92,2,1232,678265.85,0,False,2014-12-19 09:01:35,2015-01-23 08:45:26,,,1,86,,,841,,,920,603,1.71,1,False,False,False,Normal,0,0,0,Both
1233,5,,BLK283,"Vulcan 714 Master - Raghbeer Fast 300 - Uk. 925 x 617 x 1.71 mm, Bar 541508 + 541508",,True,8,32,5,0,0,0,0,0,1247000,97.77,2,1233,591973.02,0,False,2014-12-19 09:01:35,2015-05-05 22:10:25,,,1,260,454,454,864,217,217,925,617,1.71,1,True,True,True,Normal,0,0,0,Both
1234,5,,BLK284,"Vulcan 714 Master - Harris V 25 - Uk. 925 x 601 x 1.71 mm, Bar 551208",,True,8,18,0,0,0,0,0,0,1173000,92.03,2,1234,557213.75,0,False,2014-12-19 09:01:35,2015-01-23 08:45:26,,,1,261,,,841,,,925,601,1.71,1,False,False,False,Normal,0,0,0,Both
1235,5,,BLK285,"Vulcan 714 Master - Ragbeer Fast 300 - Uk. 925 x 617 x 1.71 mm, Bar 541508",,True,8,1,8,0,0,0,0,0,1247000,97.77,2,1235,591965.49,0,False,2014-12-19 09:01:36,2015-02-22 15:09:00,,,1,262,,,841,,,925,617,1.71,1,False,False,False,Normal,0,0,0,Both
1236,5,,BLK286,"Vulcan 719 Master - Web King - Uk. 925 x 635 x 1,96 mm",,True,8,0,0,0,0,0,0,0,1313000,102.97,2,1236,0,0,False,2014-12-19 09:01:36,2015-01-15 10:12:18,,,1,212,,,841,,,925,635,1.96,1,False,False,False,Normal,0,0,0,Both
1237,5,,BLK287,"Vulcan 714 Master - MAN Cromoman  - Uk. 930 x 640 x 1.96 mm, Bar 50343 + 531208",,True,8,70,0,0,0,0,0,0,1887000,148.02,2,1237,639875.54,0,False,2014-12-19 09:01:37,2015-05-05 20:50:46,,,1,169,455,453,865,154,196,930,640,1.96,1,True,True,True,Normal,0,0,0,Both
1238,5,,BLK288,"Vulcan 714 Master - MAN Cromoman  - Uk. 930 x 640 x 1.96 mm, Bar AL09-2 + 531208",,True,8,20,0,0,0,0,0,0,0,0,2,1238,640385.38,0,False,2014-12-19 09:01:37,2015-05-05 20:38:10,,,1,169,455,453,865,339,196,930,640,1.96,1,True,True,True,Normal,0,0,0,Both
1239,5,,BLK289,"Vulcan 714 Master - Rotoman - Uk. 930 x 690 x 1.96 mm, Bar 551205",,True,8,12,0,0,0,0,0,0,1424000,111.68,2,1239,676157.28,0,False,2014-12-19 09:01:38,2015-01-23 08:45:26,,,1,263,,,841,,,930,690,1.96,1,False,False,False,Normal,0,0,0,Both
1240,5,,BLK290,"Vulcan 714 Master - MAN Cromoman  - Uk. 930 x 610 x 1.96 mm, Bar R34&50343+531208",,True,8,0,0,0,0,0,0,0,0,0,2,1240,0,0,False,2014-12-19 09:01:38,2014-12-22 12:51:14,,,1,169,,,841,,,930,610,1.96,1,False,False,False,Normal,0,0,0,Both
1241,5,,BLK291,"Vulcan 714 Master - MAN Cromoman  - Uk. 930 x 581 x 1.96 mm, Bar 551251108",,True,8,0,0,0,0,0,0,0,1225000,96.07,2,1241,0,0,False,2014-12-19 09:01:39,2015-01-12 16:07:28,,,1,169,,,841,,,930,581,1.96,1,False,False,False,Normal,0,0,0,Both
1242,5,,BLK292,"Vulcan 714 Master - MAN Cromoman  - Uk. 934 x 615 x 1.96 mm, Bar 551251108",,True,8,1,0,0,0,0,0,0,1289000,101.07,2,1242,611946.73,0,False,2014-12-19 09:01:39,2015-04-27 21:13:32,,,1,169,453,453,865,239,239,934,615,1.96,1,True,True,True,Normal,0,0,0,Both
1243,5,,BLK293,"Vulcan 714 Master - MAN Cromoman  - Uk. 934 x 613 x 1.96 mm, Bar 551251108",,True,8,3,0,0,0,0,0,0,1285000,100.78,2,1243,610179.46,0,False,2014-12-19 09:01:40,2015-01-23 08:45:27,,,1,169,,,841,,,934,613,1.96,1,False,False,False,Normal,0,0,0,Both
1244,5,,BLK294,"Vulcan 714 Master - Harris  - Uk. 935 x 630 x 1,71 mm, Bar 551251108",,True,8,10,0,0,0,0,0,0,1137000,89.15,2,1244,582378.57,0,False,2014-12-19 09:01:40,2015-01-23 08:45:27,,,1,191,,,841,,,935,630,1.71,1,False,False,False,Normal,0,0,0,Both
1245,5,,BLK295,"Vulcan 714 Master - Solna D35  - Uk. 935 x 632 x 1.96 mm, Bar 50343 + 531010",,True,8,8,0,0,0,0,0,0,1335000,104.69,2,1245,611124.01,0,False,2014-12-19 09:01:40,2015-06-07 21:30:58,,,1,108,455,453,865,155,179,935,632,1.96,1,True,True,True,NO,0,0,0,Both
1246,5,,BLK296,"Vulcan 714 Master - Manugraph - Uk. 935 x 614 x 1.95 mm, Bar 551251108",,True,8,5,0,0,0,0,0,0,1287000,100.93,2,1246,576662.28,0,False,2014-12-19 09:01:41,2015-01-23 08:45:27,,,1,158,,,841,,,935,614,1.95,1,False,False,False,Normal,0,0,0,Both
1247,5,,BLK297,"Vulcan 714 Master - Manugraph Cityline - Uk. 935 x 575 x 1.95 mm, Bar 551251108",,True,8,2,0,0,0,0,0,0,1214000,95.24,2,1247,633884.84,0,False,2014-12-19 09:01:41,2015-01-23 08:45:27,,,1,202,,,841,,,935,575,1.95,1,False,False,False,Normal,0,0,0,Both
1248,5,,BLK298,"Vulcan 714 Master - Manugraph Hi-Line - Uk. 935 x 600 x 1.96 mm, Bar 50346",,True,8,10,0,0,0,0,0,0,1279000,100.33,2,1248,607436.66,0,False,2014-12-19 09:01:42,2015-01-23 08:45:27,,,1,264,,,841,,,935,600,1.96,1,False,False,False,Normal,0,0,0,Both
